país,data,nome,tipo
malta,13 de Dez,Republic Day,National holiday
malta,24 de Dez,Christmas Eve,Observance
malta,25 de Dez,Christmas Day,Public holiday
malta,26 de Dez,Boxing Day,Observance
malta,26 de Dez,Bank Holiday,Bank holiday
malta,31 de Dez,New Year's Eve,Observance
marshall-islands,1 de Jan,New Year's Day,Public Holiday
marshall-islands,1 de Mar,Remembrance Day,Public Holiday
marshall-islands,21 de Mar,March Equinox,Season
marshall-islands,15 de Abr,Good Friday,Public Holiday
marshall-islands,1 de Mai,Constitution Day,Public Holiday
marshall-islands,2 de Mai,Day off for Constitution Day,Public Holiday
marshall-islands,3 de Jun,Youth Day,Public Holiday
marshall-islands,21 de Jun,June Solstice,Season
marshall-islands,1 de Jul,Fishermen's Day,Public Holiday
marshall-islands,2 de Set,Labor Day,Public Holiday
marshall-islands,23 de Set,Manit Day,Public Holiday
marshall-islands,23 de Set,September Equinox,Season
marshall-islands,17 de Nov,President's Day,Public Holiday
marshall-islands,2 de Dez,Gospel Day,Public Holiday
marshall-islands,22 de Dez,December Solstice,Season
marshall-islands,25 de Dez,Christmas Day,Public Holiday
marshall-islands,26 de Dez,Day off for Christmas Day,Public Holiday
marshall-islands,31 de Dez,New Year's Eve,Observance
martinique,1 de Jan,New Year,Public Holiday
martinique,28 de Fev,Carnival / Shrove Monday,Observance
martinique,1 de Mar,Carnival / Shrove Tuesday / Pancake Day,Observance
martinique,2 de Mar,Carnival / Ash Wednesday,Observance
martinique,20 de Mar,March Equinox,Season
martinique,27 de Mar,Laetare Sunday,Observance
martinique,15 de Abr,Good Friday,Observance
martinique,17 de Abr,Easter Sunday,Observance
martinique,18 de Abr,Easter Monday,Public Holiday
martinique,1 de Mai,Labor Day,Public Holiday
martinique,8 de Mai,Victory Day,Public Holiday
martinique,22 de Mai,Abolition Day,Public Holiday
martinique,26 de Mai,Ascension Day,Public Holiday
martinique,5 de Jun,Whit Sunday,Observance
martinique,6 de Jun,Whit Monday,Public Holiday
martinique,21 de Jun,June Solstice,Season
martinique,14 de Jul,Bastille Day,Public Holiday
martinique,15 de Ago,Assumption of Mary,Public Holiday
martinique,22 de Set,September Equinox,Season
martinique,1 de Nov,All Saints' Day,Public Holiday
martinique,11 de Nov,Armistice Day,Public Holiday
martinique,21 de Dez,December Solstice,Season
martinique,25 de Dez,Christmas Day,Public Holiday
martinique,31 de Dez,New Year's Eve,Observance
mauritania,1 de Jan,New Year's Day,Public Holiday
mauritania,20 de Mar,March Equinox,Season
mauritania,1 de Mai,Labor Day / May Day,Public Holiday
mauritania,2 de Mai,Eid ul-Fitr,Public Holiday
mauritania,3 de Mai,Eid ul-Fitr Holiday,Public Holiday
mauritania,25 de Mai,Africa Day,Public Holiday
mauritania,21 de Jun,June Solstice,Season
mauritania,10 de Jul,Eid al-Adha,Public Holiday
mauritania,31 de Jul,Muharram/Islamic New Year,Public Holiday
mauritania,23 de Set,September Equinox,Season
mauritania,9 de Out,Milad un Nabi (Mawlid),Public Holiday
mauritania,28 de Nov,Independence Day,Public Holiday
mauritania,21 de Dez,December Solstice,Season
mauritius,1 de Jan,New Year,Public Holiday
mauritius,2 de Jan,New Year (Day 2),Public Holiday
mauritius,3 de Jan,New Year (Day 3),Public Holiday
mauritius,18 de Jan,Thaipoosam Cavadee,Public Holiday
mauritius,1 de Fev,Abolition of Slavery,Public Holiday
mauritius,1 de Fev,Chinese Spring Festival,Public Holiday
mauritius,1 de Mar,Maha Shivaratree,Public Holiday
mauritius,12 de Mar,National Day,Public Holiday
mauritius,18 de Mar,Holi,Hindu Holiday
mauritius,20 de Mar,March Equinox,Season
mauritius,2 de Abr,Ougadi,Public Holiday
mauritius,1 de Mai,Labour Day,Public Holiday
mauritius,3 de Mai,Eid al-Fitr,Public Holiday
mauritius,29 de Mai,Mother's Day,Observance
mauritius,19 de Jun,Father's Day,Observance
mauritius,21 de Jun,June Solstice,Season
mauritius,11 de Ago,Raksha Bandhan,Hindu Holiday
mauritius,15 de Ago,Assumption of Mary,Public Holiday
mauritius,19 de Ago,Janmashtami,Hindu Holiday
mauritius,1 de Set,Ganesh Chaturthi,Public Holiday
mauritius,23 de Set,September Equinox,Season
mauritius,5 de Out,Dussehra,Hindu Holiday
mauritius,24 de Out,Divali,Public Holiday
mauritius,2 de Nov,Arrival of Indentured Labourers,Public Holiday
mauritius,22 de Dez,December Solstice,Season
mauritius,25 de Dez,Christmas Day,Public Holiday
mayotte,1 de Jan,New Year's Day,Public Holiday
mayotte,28 de Fev,Mi'raj,Optional Holiday
mayotte,20 de Mar,March Equinox,Season
mayotte,18 de Abr,Easter Monday,Public Holiday
mayotte,27 de Abr,Abolition Day,Public Holiday
mayotte,1 de Mai,Labour Day,Public Holiday
mayotte,3 de Mai,Eid al-Fitr,Optional Holiday
mayotte,8 de Mai,Victory Day,Optional Holiday
mayotte,26 de Mai,Ascension Day,Optional Holiday
mayotte,5 de Jun,Whit Sunday,Optional Holiday
mayotte,6 de Jun,Whit Monday,Optional Holiday
mayotte,21 de Jun,June Solstice,Season
mayotte,10 de Jul,Eid al-Adha,Public Holiday
mayotte,14 de Jul,French National Day,Optional Holiday
mayotte,15 de Ago,Assumption of Mary,Optional Holiday
mayotte,23 de Set,September Equinox,Season
mayotte,8 de Out,The Prophet's Birthday,Optional Holiday
mayotte,1 de Nov,All Saints' Day,Optional Holiday
mayotte,11 de Nov,Armistice Day,Optional Holiday
mayotte,22 de Dez,December Solstice,Season
mayotte,25 de Dez,Christmas Day,Optional Holiday
mexico,1 de Jan,New Year's Day,National holiday
mexico,6 de Jan,Day of the Holy Kings,Observance
mexico,2 de Fev,Candlemas,Observance
mexico,5 de Fev,Constitution Day,Observance
mexico,7 de Fev,Constitution Day,National holiday
mexico,14 de Fev,Valentine's Day,Observance
mexico,24 de Fev,Flag Day,Observance
mexico,2 de Mar,Ash Wednesday,"Observance, Christian"
mexico,18 de Mar,Oil Expropriation Day,Observance
mexico,20 de Mar,March Equinox,Season
mexico,21 de Mar,Benito Juárez's Birthday Memorial,National holiday
mexico,10 de Abr,Palm Sunday,"Observance, Christian"
mexico,14 de Abr,Maundy Thursday,Bank holiday
mexico,15 de Abr,Good Friday,Bank holiday
mexico,16 de Abr,Holy Saturday,Observance
mexico,17 de Abr,Easter Sunday,"Observance, Christian"
mexico,30 de Abr,Children's Day,Observance
mexico,1 de Mai,Labor Day / May Day,National holiday
mexico,5 de Mai,Battle of Puebla (Cinco de Mayo),Common local holiday
mexico,10 de Mai,Mother's Day,Observance
mexico,15 de Mai,Teacher's Day,Observance
mexico,26 de Mai,Ascension Day,Observance
mexico,5 de Jun,Whit Sunday,Observance
mexico,16 de Jun,Corpus Christi,Observance
mexico,19 de Jun,Father's Day,Observance
mexico,21 de Jun,June Solstice,Season
mexico,15 de Ago,Assumption of Mary,Observance
mexico,15 de Set,Shout of Dolores,Observance
mexico,16 de Set,Independence Day,National holiday
mexico,22 de Set,September Equinox,Season
mexico,12 de Out,Day of Race,Observance
mexico,31 de Out,Halloween,Observance
mexico,1 de Nov,All Saints' Day,Observance
mexico,2 de Nov,All Souls' Day,Observance
mexico,20 de Nov,Revolution Day Memorial,Observance
mexico,20 de Nov,Christ the King Day,Observance
mexico,21 de Nov,Revolution Day Memorial,National holiday
mexico,8 de Dez,Feast of the Immaculate Conception,Observance
mexico,12 de Dez,Day of the Virgin of Guadalupe,Bank holiday
mexico,21 de Dez,December Solstice,Season
mexico,24 de Dez,Christmas Eve,"Observance, Christian"
mexico,25 de Dez,Christmas Day,"National holiday, Christian"
mexico,28 de Dez,Day of the Holy Innocents,Observance
mexico,31 de Dez,New Year's Eve,Observance
micronesia,1 de Jan,New Year's Day,Public Holiday
micronesia,11 de Jan,Kosrae Constitution Day,Local holiday
micronesia,1 de Mar,Yap Day,Local holiday
micronesia,8 de Mar,International Women's Day in Pohnpei,Local holiday
micronesia,21 de Mar,March Equinox,Season
micronesia,31 de Mar,Micronesia Culture Day,Public Holiday
micronesia,15 de Abr,Good Friday,Local holiday
micronesia,10 de Mai,Constitution Day,Public Holiday
micronesia,21 de Jun,June Solstice,Season
micronesia,21 de Ago,Gospel Day (Kosrae),Local holiday
micronesia,22 de Ago,Gospel Day (Kosrae) observed,Local holiday
micronesia,8 de Set,Kosrae Liberation Day,Local holiday
micronesia,11 de Set,Pohnpei Liberation Day,Local holiday
micronesia,12 de Set,Pohnpei Liberation Day observed,Local holiday
micronesia,23 de Set,September Equinox,Season
micronesia,30 de Set,Chuuk Constitution Day observed,Local holiday
micronesia,1 de Out,Chuuk Constitution Day,Local holiday
micronesia,24 de Out,United Nations Day,Public Holiday
micronesia,3 de Nov,Kosrae Self Government Day,Local holiday
micronesia,3 de Nov,Independence Day,Public Holiday
micronesia,8 de Nov,Pohnpei Constitution Day,Local holiday
micronesia,11 de Nov,Veterans of Foreign Wars Day,Public Holiday
micronesia,23 de Nov,Presidents Day,Public Holiday
micronesia,24 de Nov,Thanksgiving,Local holiday
micronesia,22 de Dez,December Solstice,Season
micronesia,23 de Dez,Yap Constitution Day observed,Local holiday
micronesia,24 de Dez,Yap Constitution Day,Local holiday
micronesia,25 de Dez,Christmas Day,Public Holiday
micronesia,26 de Dez,Christmas Day observed,Public Holiday
moldova,1 de Jan,New Year's Day,National holiday
moldova,7 de Jan,Orthodox Christmas Day,"National holiday, Orthodox"
moldova,8 de Jan,Orthodox Christmas Day holiday,"National holiday, Orthodox"
moldova,15 de Jan,Mihai Eminescu Commemoration Day,Observance
moldova,27 de Jan,Holocaust Remembrance Day,Observance
moldova,14 de Fev,Valentine's Day,Observance
moldova,15 de Fev,Day of Commemoration of the Victims of the Afghanistan War,Observance
moldova,1 de Mar,Martisor (first day of spring),Observance
moldova,2 de Mar,Remembrance and Gratitude Day,Observance
moldova,8 de Mar,International Women's Day,National holiday
moldova,20 de Mar,March Equinox,Season
moldova,27 de Mar,Daylight Saving Time starts,Clock change/Daylight Saving Time
moldova,7 de Abr,Remembrance and Freedom Day,Observance
moldova,16 de Abr,Day of Victims of Organized Famine of 1946-1947,Observance
moldova,22 de Abr,Orthodox Good Friday,"Observance, Orthodox"
moldova,23 de Abr,Orthodox Holy Saturday,"Observance, Orthodox"
moldova,24 de Abr,Orthodox Easter Sunday,"National holiday, Orthodox"
moldova,25 de Abr,Orthodox Easter Monday,"National holiday, Orthodox"
moldova,26 de Abr,Day of Victims of Nuclear Accidents,Observance
moldova,27 de Abr,State Flag Day,Observance
moldova,28 de Abr,Occupational Health and Safety Day,Observance
moldova,1 de Mai,International Day of Solidarity of Workers,National holiday
moldova,2 de Mai,Memorial Day/Parents' Day,National holiday
moldova,9 de Mai,Victory Day,National holiday
moldova,9 de Mai,Europe Day,Observance
moldova,15 de Mai,Family Day,Observance
moldova,22 de Mai,Bălți Day,Local holiday
moldova,29 de Mai,Dniester Day,Observance
moldova,1 de Jun,International Children's Day,National holiday
moldova,5 de Jun,World Environment Day,Observance
moldova,21 de Jun,June Solstice,Season
moldova,22 de Jun,Victims of Fascism Day,Observance
moldova,23 de Jun,Statehood Day,Observance
moldova,26 de Jun,Day Against Illicit Drug Consumption and Trafficking,Observance
moldova,26 de Jun,Peoples Port Day,Observance
moldova,30 de Jun,Competition Day,Observance
moldova,2 de Jul,Stephen the Great Day,Observance
moldova,6 de Jul,Victims of Stalinism Day,Observance
moldova,29 de Jul,Constitution Day,Observance
moldova,27 de Ago,Independence Day,National holiday
moldova,31 de Ago,Language Day,National holiday
moldova,23 de Set,September Equinox,Season
moldova,24 de Set,National Apple Festival,Observance
moldova,25 de Set,National Apple Festival,Observance
moldova,1 de Out,Wine Day,Observance
moldova,2 de Out,Wine Day,Observance
moldova,14 de Out,Chișinău Day,Local holiday
moldova,16 de Out,National Food Day,Observance
moldova,30 de Out,Daylight Saving Time ends,Clock change/Daylight Saving Time
moldova,31 de Out,Halloween,Observance
moldova,21 de Nov,Cahul Day,Local holiday
moldova,10 de Dez,International Human Rights Day,Observance
moldova,21 de Dez,December Solstice,Season
moldova,24 de Dez,Christmas Eve,Observance
moldova,25 de Dez,Christmas Day,National holiday
moldova,31 de Dez,New Year's Eve,Observance
monaco,1 de Jan,New Year's Day,National holiday
monaco,27 de Jan,Saint Dévote's Day,National holiday
monaco,20 de Mar,March Equinox,Season
monaco,27 de Mar,Daylight Saving Time starts,Clock change/Daylight Saving Time
monaco,15 de Abr,Good Friday,Observance
monaco,16 de Abr,Holy Saturday,Observance
monaco,17 de Abr,Easter Sunday,Observance
monaco,18 de Abr,Easter Monday,National holiday
monaco,1 de Mai,Labour Day/May Day,National holiday
monaco,2 de Mai,Day off for Labour Day/May Day,National holiday
monaco,26 de Mai,Ascension Day,National holiday
monaco,29 de Mai,Mother's Day,Observance
monaco,5 de Jun,Whit Sunday,Observance
monaco,6 de Jun,Whit Monday,National holiday
monaco,16 de Jun,Corpus Christi,National holiday
monaco,19 de Jun,Father's Day,Observance
monaco,21 de Jun,June Solstice,Season
monaco,23 de Jun,Saint John's Eve,Observance
monaco,24 de Jun,Saint John's Day,Observance
monaco,8 de Ago,Feast of Saint Roman Eve,Observance
monaco,9 de Ago,Feast of Saint Roman,Observance
monaco,15 de Ago,Assumption of Mary,National holiday
monaco,23 de Set,September Equinox,Season
monaco,30 de Out,Daylight Saving Time ends,Clock change/Daylight Saving Time
monaco,1 de Nov,All Saints' Day,National holiday
monaco,19 de Nov,National Day,National holiday
monaco,8 de Dez,Feast of the Immaculate Conception,National holiday
monaco,21 de Dez,December Solstice,Season
monaco,24 de Dez,Christmas Eve,Observance
monaco,25 de Dez,Christmas Day,National holiday
monaco,26 de Dez,Day off for Christmas Day,National holiday
monaco,31 de Dez,New Year's Eve,Observance
mongolia,1 de Jan,New Year,Public Holiday
mongolia,13 de Jan,Constitution Day,Observance
mongolia,1 de Fev,Lunar New Year's Day,Public Holiday
mongolia,2 de Fev,Second Day of Lunar New Year,Public Holiday
mongolia,3 de Fev,Third Day of Lunar New Year,Public Holiday
mongolia,14 de Fev,Valentine's Day,Observance
mongolia,1 de Mar,Patriots' Day,Observance
mongolia,8 de Mar,International Women's Day,Public Holiday
mongolia,18 de Mar,Soldiers' Day,Observance
mongolia,20 de Mar,March Equinox,Season
mongolia,7 de Abr,Health Day,Observance
mongolia,26 de Abr,Intellectual Property Day,Observance
mongolia,15 de Mai,Family Day,Observance
mongolia,16 de Mai,Great Buddha Day,Public Holiday
mongolia,1 de Jun,Children's Day,Public Holiday
mongolia,21 de Jun,June Solstice,Season
mongolia,10 de Jul,Political Flag Day,Observance
mongolia,11 de Jul,Naadam Holiday (National Day),Public Holiday
mongolia,12 de Jul,Naadam Holiday (National Day),Public Holiday
mongolia,13 de Jul,Naadam Holiday (National Day),Public Holiday
mongolia,14 de Jul,Naadam Holiday (National Day),Public Holiday
mongolia,15 de Jul,Naadam Holiday (National Day),Public Holiday
mongolia,25 de Ago,Youth's Day,Observance
mongolia,10 de Set,Repression Victims' Day,Observance
mongolia,23 de Set,September Equinox,Season
mongolia,1 de Out,Elders' Day,Observance
mongolia,29 de Out,Capital City Day,Observance
mongolia,24 de Nov,Genghis Khan Day,Public Holiday
mongolia,26 de Nov,Republic's Day,Public Holiday
mongolia,10 de Dez,Human Rights Day,Observance
mongolia,22 de Dez,December Solstice,Season
mongolia,29 de Dez,Independence Day,Public Holiday
montenegro,1 de Jan,New Year's Day,National holiday
montenegro,2 de Jan,New Year's Day Holiday,National holiday
montenegro,3 de Jan,New Year's Day Holiday observed,National holiday
montenegro,6 de Jan,Orthodox Christmas Eve,Optional holiday
montenegro,7 de Jan,Orthodox Christmas Day,Optional holiday
montenegro,8 de Jan,Orthodox Christmas Day Holiday,Optional holiday
montenegro,20 de Mar,March Equinox,Season
montenegro,15 de Abr,Good Friday,Optional holiday
montenegro,17 de Abr,Easter Sunday,Observance
montenegro,18 de Abr,Easter Monday,Optional holiday
montenegro,22 de Abr,Orthodox Good Friday,Optional holiday
montenegro,24 de Abr,Orthodox Easter Sunday,Optional holiday
montenegro,25 de Abr,Orthodox Easter Monday,Optional holiday
montenegro,1 de Mai,Labour Day/May Day,National holiday
montenegro,2 de Mai,Labour Day/May Day Holiday,National holiday
montenegro,2 de Mai,Ramdan Bayram,Optional holiday
montenegro,3 de Mai,Labour Day/May Day observed,National holiday
montenegro,3 de Mai,Ramdan Bayram Holiday,Optional holiday
montenegro,4 de Mai,Ramdan Bayram Holiday,Optional holiday
montenegro,21 de Mai,Independence Day,National holiday
montenegro,22 de Mai,Independence Day Holiday,National holiday
montenegro,23 de Mai,Independence Day Holiday observed,National holiday
montenegro,21 de Jun,June Solstice,Season
montenegro,9 de Jul,Kurban Bayram,Optional holiday
montenegro,10 de Jul,Kurban Bayram Holiday,Optional holiday
montenegro,11 de Jul,Kurban Bayram Holiday,Optional holiday
montenegro,13 de Jul,Statehood Day,National holiday
montenegro,14 de Jul,Statehood Day Holiday,National holiday
montenegro,23 de Set,September Equinox,Season
montenegro,5 de Out,Yom Kippur,Optional holiday
montenegro,6 de Out,Yom Kippur Holiday,Optional holiday
montenegro,1 de Nov,All Saint's Day,Optional holiday
montenegro,21 de Dez,December Solstice,Season
montenegro,24 de Dez,Christmas Eve,Optional holiday
montenegro,25 de Dez,Mother's Day,Observance
montenegro,25 de Dez,Christmas Day,Optional holiday
montenegro,26 de Dez,Day After Christmas,Optional holiday
montenegro,31 de Dez,New Year's Eve,Observance
montserrat,1 de Jan,New Year's Day,Public Holiday
montserrat,3 de Jan,New Year's Day observed,Public Holiday
